user_id,dietary_preferences,activity_levels,health_goals,tdee,bmi,liked_ingredients,disliked_ingredients
345,['VEG'],"['VER', 'LIG']",['MUS'],1851,20.8,"['Mushrooms', 'Onions', 'Catfish', 'Cilantro', 'Snails', 'Gravy', 'Celery salt', 'Almonds', 'Chicken liver', 'Yellow squash']","['Cashew milk', 'Momoni', 'Rice noodles', 'Garlic powder']"
346,"['HAL', 'VEG', 'GLU']","['SED', 'VER']",['LOS'],2460,19.3,"['Vegetable broth', 'Fresh fish', 'Eggplant', 'Gboma leaves', 'Periwinkle', 'Lentils', 'Smoked fish']","['Green beans', 'Turmeric', 'Black beans', 'Crabs']"
347,['GLU'],"['VER', 'LIG']",['GAI'],2540,25.7,"['Zucchini', 'Quinoa pasta', 'Eggs', 'Red palm nut extract', 'Greek yoghurt', 'Green beans', 'Goat meat', 'Cashew milk', 'Mackerel']","['Pepper', 'Offal', 'Catfish', 'Coconut cream', 'Potatoes']"
348,"['HAL', 'GLU']","['LIG', 'LIG']",['MAI'],2359,16.5,"['Saltpere', 'Momoni', 'Lentils', 'Zucchini', 'Jalapeños', 'Vegetable oil', 'Eggs', 'Kale', 'Quinoa pasta', 'Haddock', 'Chickpeas', 'Yellow squash', 'Parsley', 'Miso paste']","['Offal', 'Seaweed', 'Cashew milk', 'Almond yoghurt', 'Peas', 'Coconut cream']"
349,"['LOW_CARB', 'VEG']",['LIG'],['FIT'],2661,15.8,"['Lentils', 'Avocado oil', 'Cream', 'Zucchini', 'Gboma leaves', 'Momoni', 'dry_salted_fish', 'Garlic powder', 'Yellow squash', 'Koobi', 'Chili paste']","['Wrewre seeds', 'Ground ginger', 'Saffron', 'Kale', 'Cashew milk', 'Gravy', 'Parsley', 'Peppers']"
350,"['VEG', 'LOW_CARB']","['LIG', 'VER']",['GAI'],2538,14.9,"['Cucumbers', 'Coconut cream', 'Celery salt', 'Ground ginger', 'Chicken liver', 'Shallots', 'Yogurt', 'Parsley', 'Green beans']","['Yams', 'Zucchini', 'Plantains', 'Rice noodles', 'Gboma leaves']"
351,"['LOW_CARB', 'VEG']","['LIG', 'MOD']","['MAI', 'MUS']",1784,29.3,"['Miso paste', 'Koobi', 'Seaweed', 'Onions', 'Coconut oil', 'Quinoa pasta', 'Green beans']","['Crabs', 'Peanuts', 'Rice']"
352,"['HIGH_PROTEIN', 'GLU', 'PES']",['SED'],"['FIT', 'LOS']",3573,48.5,"['Clams', 'Mushrooms', 'Red palm oil', 'Pepper', 'Bulgur', 'Chickpeas', 'Canola oil', 'Haddock', 'Vegetable oil', 'Smoked fish', 'Ground ginger', 'Crabs', 'Periwinkle', 'Cream']","['Lentils', 'Coconut cream', 'Plantains', 'Palm oil', 'Chicken liver', 'Smoked mackerel']"
353,"['PES', 'VER', 'VEG']","['SED', 'LIG']","['GAI', 'MUS']",2899,22.2,"['Hot sauce', 'Lamb', 'Coconut cream', 'Catfish', 'Koobi', 'Mushrooms', 'Vegan cheese', 'Spinach', 'Cayenne pepper', 'Peanuts', 'Greek yoghurt', 'Crabs', 'Mutton']","['Cucumbers', 'Banana peppers', 'Bulgur', 'Pasta', 'Offal']"
354,['PES'],['MOD'],['MAI'],1943,21.3,"['Celery salt', 'Almond milk', 'Bananas', 'Chili paste', 'Cod', 'Crabs', 'Anchovies', 'Ginger', 'Lobster']","['Almonds', 'Snails', 'Broth', 'Tilapia', 'Kale', 'Gravy', 'Mutton', 'Eggs']"
355,"['HIGH_PROTEIN', 'GLU']",['LIG'],['LOS'],2148,27.3,"['Spinach', 'Saffron', 'Bacon', 'Lentils', 'Fresh fish', 'Eggs']","['Cucumbers', 'Avocado oil', 'Snails']"
356,"['HAL', 'GLU']","['MOD', 'VER']",['MAI'],3435,29.6,"['Kontomire Leaves', 'Tofu', 'Turkey bacon', 'Momoni', 'Cayenne pepper', 'Yams', 'Collard greens', 'Smoked fish', 'Mushroom broth']","['Tempeh', 'Lobster', 'Chilli powder', 'Offal', 'Coconut milk']"
357,"['PES', 'HAL']","['MOD', 'SED']","['LOS', 'GAI']",3716,27.2,"['Yams', 'Coconut oil', 'Lentils', 'Bulgur', 'Gravy', 'Ground ginger', 'Almond milk', 'Dawadawa', 'Mutton', 'Parsley', 'Seafood']","['Broth', 'Mushroom broth', 'Crabs', 'Chickpeas', 'Bell peppers']"
358,['GLU'],['LIG'],"['MAI', 'GAI']",2554,22.4,"['Red palm nut extract', 'Coconut oil', 'Greek yoghurt', 'Okro', 'Turmeric', 'Cilantro', 'Ginger', 'Bananas', 'Duck', 'Bulgur', 'Collard greens', 'Green scotch bonnet', 'Turkey bacon', 'Bell peppers', 'Miso paste']","['Shrimp', 'Peppers', 'Vegetable oil']"
359,"['HAL', 'GLU', 'HIGH_PROTEIN']",['LIG'],['GAI'],3157,36.8,"['Duck', 'Spinach', 'Tilapia', 'Coconut milk', 'Red palm oil', 'Rice']","['Celery salt', 'Chilli powder', 'Sweet potatoes', 'Beef', 'Turmeric', 'Potatoes']"
360,"['LOW_CARB', 'VEG', 'HIGH_PROTEIN']","['LIG', 'VER']","['GAI', 'MAI']",2256,22.8,"['Cashew milk', 'Mushroom broth', 'Offal', 'Okro', 'Ademe leaves', 'Sauce', 'Beef']","['Almond yoghurt', 'Anchovies', 'Periwinkle', 'Dry spices', 'Lentils', 'Celery salt', 'Lamb', 'Almond milk', 'Canola oil', 'Coconut milk']"
361,['HIGH_PROTEIN'],"['LIG', 'LIG']","['MAI', 'MUS']",3400,35.7,"['Jalapeños', 'Almond yoghurt', 'Sauce', 'Rice noodles', 'Chicken sausage', 'Catfish', 'Banana peppers']","['Quinoa pasta', 'dry_salted_fish', 'Ademe leaves', 'Cashews', 'Chilli powder', 'Habanero', 'Ginger', 'Garlic powder', 'Cayenne pepper']"
362,"['HAL', 'VEG', 'PES']","['MOD', 'LIG']","['MUS', 'FIT']",3470,25.8,"['Dawadawa', 'Garden eggs', 'Tomatoes', 'Pasta', 'Peanuts', 'Dry spices', 'Coconut oil', 'Quinoa pasta']","['Bell peppers', 'Almond yoghurt', 'Garlic', 'Cilantro', 'Okro', 'Collard greens', 'Quinoa', 'Saltpere', 'Habanero', 'Almonds']"
363,"['LOW_CARB', 'PES', 'HAL']","['VER', 'MOD']",['MUS'],2669,27.9,"['Seaweed', 'Saltpere', 'Onions', 'Spinach', 'Chili paste', 'Bulgur', 'Ground ginger', 'Chili flakes', 'Periwinkle', 'dry_salted_fish', 'Zucchini', 'Chickpeas', 'Green scotch bonnet']","['Almond milk', 'Duck', 'Jalapeños', 'Tofu', 'Shrimp', 'Moringa powder', 'Chicken sausage']"
364,['GLU'],"['SED', 'LIG']",['GAI'],2620,27.7,"['Vegetable oil', 'Canola oil', 'Peas', 'Olive oil', 'Banana peppers', 'Anchovies', 'Vegan cheese', 'Pepper']","['Coconut cream', 'Cream', 'Almonds', 'Tofu', 'Zucchini', 'Smoked fish', 'Spinach', 'Cashew milk', 'Wrewre seeds']"
365,['VER'],"['VER', 'LIG']","['LOS', 'MAI']",3303,37.7,"['Chili flakes', 'Kale', 'Yellow squash', 'Lamb', 'Almond milk', 'Leeks', 'Seitan', 'Vegetable oil', 'Dry smoked river fish', 'Duck', 'Coconut oil', 'Mussels', 'dry_salted_fish', 'Tomatoes', 'Peppers']","['Swiss chard', 'Chicken sausage', 'Bell peppers', 'Fresh fish', 'Shrimp']"
366,"['HAL', 'GLU', 'LOW_CARB']",['SED'],"['LOS', 'MUS']",2598,31.2,"['Coconut cream', 'Swiss chard', 'Cashew milk', 'Lentils', 'Palm oil', 'Turmeric', 'Zucchini', 'Onions', 'Cilantro', 'Collard greens']","['Anchovies', 'Ademe leaves', 'Rice', 'Mussels', 'Goat meat', 'Black beans', 'Fresh fish']"
367,"['PES', 'VEG', 'VER']","['MOD', 'LIG']",['LOS'],1713,15.1,"['Moringa leaves', 'Cucumbers', 'Hot sauce', 'Kpakposhito paste', 'Garden eggs', 'Momoni']","['Turmeric', 'Mushroom broth', 'Mushrooms', 'Black beans', 'Spaghetti']"
368,['HIGH_PROTEIN'],['SED'],"['FIT', 'MUS']",2218,17.4,"['Kuuka powder', 'Anchovies', 'Kpakposhito paste', 'dry_salted_fish', 'Seafood', 'Red palm oil', 'Black beans', 'Leeks', 'Jalapeños', 'Cheese', 'Chili paste']","['Beef', 'Turkey bacon', 'Onions', 'Wrewre seeds', 'Fresh fish', 'Red palm nut extract']"
369,"['VER', 'HAL', 'PES']",['LIG'],"['FIT', 'MAI']",2363,41.2,"['Seitan', 'Kontomire Leaves', 'Bacon', 'Bulgur', 'Dry spices', 'Red palm oil', 'Olive oil', 'Veggie sausage', 'Catfish', 'Spaghetti']","['Lentils', 'Ginger', 'Zucchini', 'Eggs', 'Offal', 'Clams', 'Ground ginger']"
370,['PES'],['LIG'],['LOS'],2527,21.7,"['Collard greens', 'Chicken sausage', 'Shallots', 'Koobi', 'Dry smoked river fish', 'Chickpeas', 'Carrots']","['Clams', 'Coconut cream', 'Tilapia', 'Bananas']"
371,"['LOW_CARB', 'PES']","['SED', 'MOD']","['MUS', 'MAI']",2458,14.0,"['Cucumbers', 'Mushroom broth', 'Spaghetti', 'Plantains', 'Celery salt', 'Broth', 'Red palm oil', 'Catfish', 'Chili paste', 'Crabs', 'Sesame seeds', 'Haddock']","['Almond yoghurt', 'Lobster', 'Cilantro', 'Vegetable oil', 'Palm oil', 'Swiss chard', 'Miso paste', 'Tilapia']"
372,['HIGH_PROTEIN'],"['MOD', 'SED']",['LOS'],2779,23.2,"['Cayenne pepper', 'Wrewre seeds', 'Ginger', 'Coconut milk', 'Coconut cream', 'Tofu', 'Tempeh', 'Seitan', 'Bananas', 'Catfish', 'Turkey bacon', 'Peas', 'Cod', 'Beef']","['Whole wheat pasta', 'Miso paste', 'Habanero', 'Cilantro', 'Yellow squash', 'Hot sauce', 'Garlic']"
373,['HIGH_PROTEIN'],['MOD'],['MAI'],2181,19.3,"['Swiss chard', 'Ginger', 'Momoni', 'Greek yoghurt', 'Parsley', 'Lentils', 'Pepper', 'Beef', 'Kontomire Leaves', 'Quinoa', 'Miso paste']","['Yams', 'Tomatoes', 'Bulgur']"
374,['PES'],['MOD'],"['FIT', 'MAI']",2498,35.0,"['Palm oil', 'Lamb', 'Black beans', 'Tomatoes', 'Moringa powder', 'Moringa leaves', 'Cashews', 'Chilli powder', 'Cucumbers', 'Avocado oil', 'Zucchini', 'Canola oil', 'Duck', 'Yogurt', 'Kontomire Leaves']","['Cashew milk', 'Cilantro', 'Potatoes', 'Eggs', 'Offal', 'Plantains', 'Almond milk']"
375,"['VER', 'VEG']",['SED'],['FIT'],1872,23.9,"['Bell peppers', 'Dawadawa', 'Green beans', 'Garlic powder', 'Snails', 'Vegan cheese', 'Chicken sausage', 'Cream', 'Dried cod', 'Noodles']","['Parsley', 'Gboma leaves', 'Almond milk']"
376,['VEG'],"['LIG', 'LIG']",['MAI'],1789,22.3,"['Cashew milk', 'Cream', 'Chili paste', 'Yogurt', 'Anchovies', 'Noodles']","['Garlic powder', 'Dawadawa', 'Canola oil']"
377,['HIGH_PROTEIN'],['LIG'],"['LOS', 'GAI']",1663,13.5,"['Cod', 'Bananas', 'Seitan', 'Pepper', 'Potatoes', 'Garlic powder', 'Anchovies', 'Gboma leaves', 'Cashews', 'Catfish', 'Cheese', 'Smoked mackerel', 'Tempeh', 'Red palm oil']","['Lobster', 'Vegan cheese', 'Momoni', 'Quinoa pasta']"
378,"['HIGH_PROTEIN', 'PES', 'VEG']",['LIG'],['MAI'],3472,27.8,"['Broth', 'Dry spices', 'Celery salt', 'Tempeh', 'Crabs', 'Cashews', 'Periwinkle', 'Lamb']","['Kuuka powder', 'Carrots', 'Vegetable broth', 'Offal', 'Lentils', 'Kontomire Leaves', 'Spinach', 'Yams', 'Mackerel', 'Cucumbers']"
379,['PES'],"['VER', 'LIG']",['LOS'],1816,18.4,"['Celery salt', 'Swiss chard', 'Miso paste', 'Canola oil', 'Gboma leaves', 'Saffron', 'Ademe leaves', 'Moringa powder', 'Pasta', 'Hot sauce', 'Shallots', 'Palm oil', 'Potatoes', 'Wrewre seeds']","['Red palm nut extract', 'Momoni', 'Yams', 'Dawadawa', 'Cilantro', 'Okro', 'Veggie sausage', 'Dry smoked river fish', 'Koobi', 'Pepper']"
380,['VEG'],"['LIG', 'LIG']",['GAI'],2655,24.4,"['Chili flakes', 'Green beans', 'Palm oil', 'Mushroom broth', 'Gboma leaves', 'Yellow squash', 'Vegan cheese', 'Spinach', 'Greek yoghurt', 'Cream']","['Almond yoghurt', 'Onions', 'Coconut cream', 'Carrots']"
381,"['HAL', 'VER', 'GLU']",['SED'],['GAI'],2184,29.5,"['Tofu', 'Chili paste', 'Mushrooms', 'Peanuts', 'Smoked mackerel', 'Saltpere']","['Sweet potatoes', 'Smoked fish', 'Anchovies', 'Eggs', 'Olive oil']"
382,"['VER', 'HAL']","['LIG', 'VER']","['MAI', 'FIT']",2257,39.9,"['Bulgur', 'Celery salt', 'Tempeh', 'Chicken liver', 'Moringa powder', 'Wrewre seeds', 'Tilapia', 'Rice', 'Chickpeas', 'Koobi', 'Vegetable oil', 'Dry spices', 'Potatoes', 'Turkey bacon', 'Bacon']","['Veggie sausage', 'Cashews', 'Lobster', 'Offal', 'Almond yoghurt', 'Garlic', 'Cod', 'Saffron', 'Mushroom broth', 'Turmeric']"
383,"['PES', 'VER']",['LIG'],"['GAI', 'MUS']",2273,28.4,"['Lamb', 'Whole wheat pasta', 'Seaweed', 'Kale', 'Haddock', 'Habanero', 'Mushroom broth', 'Spaghetti', 'Hot sauce', 'Quinoa pasta', 'Smoked mackerel']","['Vegetable broth', 'Smoked fish', 'Coconut oil', 'Chili paste']"
384,['VER'],"['LIG', 'LIG']",['GAI'],2063,18.6,"['Hot sauce', 'Ground ginger', 'Turmeric', 'Chicken liver', 'Catfish', 'Tomatoes', 'Chicken', 'Koobi']","['Gravy', 'Banana peppers', 'Seafood', 'Collard greens', 'Wrewre seeds', 'Bacon', 'Lamb', 'Coconut oil', 'Chicken sausage', 'Miso paste']"
385,"['HIGH_PROTEIN', 'VER', 'VEG']","['VER', 'LIG']","['FIT', 'LOS']",1922,17.2,"['Lentils', 'Okro', 'Peanuts', 'Eggplant', 'Cilantro', 'Dry smoked river fish', 'Chili paste', 'dry_salted_fish', 'Tofu', 'Chicken liver', 'Coconut oil', 'Lamb']","['Beef', 'Banana peppers', 'Seaweed', 'Cream', 'Kale', 'Almond milk', 'Gboma leaves', 'Catfish', 'Saffron', 'Greek yoghurt']"
386,['LOW_CARB'],"['VER', 'SED']","['MUS', 'LOS']",3000,20.4,"['Sesame seeds', 'Pepper', 'Parsley', 'Bulgur', 'Tofu', 'Shrimp', 'Cashews', 'Beef', 'Zucchini', 'Chili flakes', 'Whole wheat pasta']","['Wrewre seeds', 'Turmeric', 'Fresh fish', 'Lobster', 'Greek yoghurt', 'Shallots', 'Veggie sausage', 'Sauce', 'Almonds']"
387,"['VEG', 'HAL', 'HIGH_PROTEIN']",['MOD'],['FIT'],2491,20.2,"['Peas', 'Gravy', 'Miso paste', 'Mackerel', 'Potatoes', 'Sausages', 'Offal', 'Anchovies', 'Swiss chard', 'Koobi', 'Garden eggs', 'Red palm nut extract', 'Tofu', 'Vegetable broth']","['Carrots', 'Kuuka powder', 'Pepper', 'Veggie sausage', 'Green beans']"
388,"['GLU', 'VEG']",['LIG'],"['MUS', 'FIT']",1880,42.8,"['Carrots', 'Sausages', 'Veggie sausage', 'Garden eggs', 'Turkey', 'Dawadawa', 'Snails', 'Wrewre seeds', 'Pasta', 'Okro', 'Rice', 'Garlic']","['Saltpere', 'Mussels', 'Ademe leaves', 'Red palm oil', 'Sweet potatoes', 'Avocado oil', 'Coconut cream', 'Momoni', 'Smoked mackerel', 'Coconut oil']"
389,"['HIGH_PROTEIN', 'GLU', 'HAL']","['MOD', 'LIG']","['FIT', 'GAI']",3012,22.5,"['Cheese', 'Fresh fish', 'Turkey bacon', 'Tomatoes', 'Celery salt', 'Bananas', 'Shallots', 'Lobster', 'Quinoa pasta', 'Lentils', 'Swiss chard', 'Ginger', 'Green beans', 'Leeks', 'Jalapeños']","['Periwinkle', 'Saltpere', 'Seafood', 'Moringa powder']"
390,"['GLU', 'VER', 'LOW_CARB']",['SED'],['MUS'],2179,19.3,"['Quinoa', 'Zucchini', 'Hot sauce', 'Garlic powder', 'Moringa leaves', 'Palm oil', 'Lamb', 'Greek yoghurt', 'Miso paste']","['Chicken sausage', 'Duck', 'Chickpeas', 'Peas', 'Dawadawa', 'Wrewre seeds', 'Saffron', 'Sweet potatoes']"
391,['VEG'],['SED'],"['MUS', 'FIT']",2400,21.3,"['Garden eggs', 'Quinoa pasta', 'Canola oil', 'Seaweed', 'Whole wheat pasta', 'Palm oil', 'Cheese']","['Eggplant', 'Dawadawa', 'Bulgur']"
392,"['LOW_CARB', 'GLU', 'PES']",['SED'],['GAI'],1947,36.7,"['Seafood', 'Tilapia', 'Saffron', 'Anchovies', 'Dry smoked river fish', 'Yellow squash', 'Banana peppers', 'Cayenne pepper', 'Peanuts', 'Snails']","['Yams', 'Noodles', 'Chili flakes', 'Red palm nut extract', 'Turkey bacon', 'Koobi', 'Smoked fish', 'Eggplant', 'Almond milk', 'Mushrooms']"
393,"['VEG', 'HAL']","['VER', 'SED']",['MUS'],2042,18.8,"['Cilantro', 'Ground ginger', 'Garlic', 'dry_salted_fish', 'Broth', 'Green beans', 'Rice', 'Saffron', 'Palm oil', 'Potatoes', 'Chicken', 'Cheese']","['Pepper', 'Mussels', 'Habanero']"
394,"['LOW_CARB', 'GLU', 'VER']",['MOD'],['MAI'],1922,24.7,"['dry_salted_fish', 'Coconut oil', 'Sausages', 'Spaghetti', 'Broth', 'Dry smoked river fish', 'Dawadawa', 'Turkey bacon', 'Sweet potatoes', 'Seafood', 'Spinach', 'Quinoa', 'Red palm nut extract', 'Miso paste', 'Almond yoghurt']","['Saltpere', 'Moringa powder', 'Gboma leaves', 'Parsley', 'Yams', 'Turkey']"
395,['HAL'],"['MOD', 'LIG']",['MUS'],1758,20.8,"['Leeks', 'Hot sauce', 'Peanuts', 'Gboma leaves', 'Vegetable broth', 'Sausages', 'Pepper', 'Veggie sausage', 'Anchovies', 'Carrots', 'Lentils', 'Almond yoghurt', 'Snails']","['Quinoa pasta', 'Saffron', 'Habanero', 'Mushrooms', 'Yams', 'Garden eggs', 'Tilapia', 'Almonds', 'Cheese']"
396,"['HAL', 'VER', 'LOW_CARB']",['LIG'],['MUS'],2959,30.2,"['Dry smoked river fish', 'Rice', 'Sweet potatoes', 'Offal', 'Pasta', 'Carrots', 'Potatoes', 'Chickpeas', 'Seafood']","['Mushroom broth', 'Zucchini', 'Peanuts', 'Wrewre seeds']"
397,"['LOW_CARB', 'PES', 'HIGH_PROTEIN']","['LIG', 'LIG']","['GAI', 'FIT']",2535,22.4,"['Ginger', 'Vegan cheese', 'Beef', 'Cilantro', 'Plantains', 'Yellow squash', 'Chilli powder', 'Black beans', 'Turkey bacon']","['Saltpere', 'Tomatoes', 'Almond milk']"
398,"['HAL', 'VER', 'LOW_CARB']","['VER', 'SED']","['MUS', 'GAI']",2738,21.4,"['Cashews', 'Palm oil', 'Chili paste', 'Mushrooms', 'Mussels', 'Yellow squash', 'Celery salt', 'Habanero', 'Chicken liver', 'Peanuts']","['Black beans', 'Shrimp', 'Peas', 'Hot sauce']"
399,"['HIGH_PROTEIN', 'HAL', 'PES']",['SED'],['LOS'],2653,19.6,"['Seafood', 'Yams', 'Sweet potatoes', 'Cashews', 'Cayenne pepper', 'Palm oil']","['Rice noodles', 'Ginger', 'Chilli powder', 'Tofu', 'Offal', 'Tomatoes', 'Lamb', 'Vegetable broth', 'Bell peppers']"
400,"['VEG', 'LOW_CARB', 'HIGH_PROTEIN']",['SED'],['FIT'],2545,30.4,"['Ademe leaves', 'Bacon', 'Garlic powder', 'Mutton', 'Seaweed']","['Plantains', 'Moringa powder', 'Canola oil']"
401,"['HAL', 'VEG']",['MOD'],['GAI'],2041,24.0,"['Koobi', 'Habanero', 'Bacon', 'Chili paste', 'Cheese', 'Gravy', 'Ground ginger', 'Onions', 'Pasta', 'Ademe leaves']","['Tomatoes', 'Shrimp', 'Coconut milk', 'Dry spices', 'Tempeh', 'Bananas', 'Mushrooms', 'Yams']"
402,"['GLU', 'VEG', 'PES']","['SED', 'MOD']","['MAI', 'LOS']",1918,21.3,"['Chickpeas', 'Yogurt', 'Sesame seeds', 'Momoni', 'Sauce', 'Bell peppers', 'Quinoa pasta']","['Mussels', 'Ginger', 'Lamb', 'Miso paste', 'Chili paste']"
403,"['GLU', 'HAL', 'PES']","['VER', 'LIG']",['LOS'],2701,25.2,"['Lobster', 'Cashews', 'Yams', 'Saltpere', 'Cilantro', 'Celery salt', 'Vegetable oil', 'Quinoa pasta', 'Garden eggs', 'Lentils', 'dry_salted_fish', 'Peppers', 'Mussels']","['Cucumbers', 'Greek yoghurt', 'Cashew milk', 'Olive oil']"
404,"['VEG', 'GLU', 'VER']",['LIG'],"['LOS', 'MAI']",1983,23.3,"['Clams', 'Red palm nut extract', 'Garlic powder', 'Periwinkle', 'Spaghetti', 'Chicken sausage', 'Kale', 'Coconut oil', 'Vegetable oil', 'Banana peppers', 'Almond milk', 'Jalapeños', 'Peanuts', 'Shrimp', 'Yogurt']","['Tilapia', 'Cream', 'Goat meat', 'Seaweed', 'Shallots', 'Mushroom broth', 'Moringa powder', 'Avocado oil', 'Lamb', 'Leeks']"
405,"['HAL', 'LOW_CARB']","['LIG', 'SED']","['MUS', 'GAI']",2139,31.2,"['Black beans', 'Okro', 'Seitan', 'Palm oil', 'Yogurt', 'dry_salted_fish', 'Haddock', 'Jalapeños', 'Quinoa pasta']","['Beef', 'Seaweed', 'Coconut oil', 'Kpakposhito paste', 'Carrots', 'Smoked fish', 'Duck']"
406,['VER'],['SED'],['GAI'],2974,30.0,"['Yams', 'Ground ginger', 'Vegetable broth', 'Quinoa pasta', 'Clams', 'Seaweed', 'Koobi', 'Wrewre seeds', 'Anchovies', 'Chicken sausage', 'Banana peppers', 'Mushroom broth', 'Goat meat', 'Cilantro']","['Dry smoked river fish', 'Cheese', 'Bacon', 'Duck', 'Shrimp', 'Smoked fish', 'Eggs']"
407,['GLU'],"['LIG', 'VER']","['MUS', 'MAI']",2115,24.4,"['Swiss chard', 'Miso paste', 'Bulgur', 'Cod', 'Cream', 'Cheese', 'Kuuka powder', 'Kontomire Leaves', 'Chili paste', 'Almond milk', 'Mushrooms', 'Cucumbers', 'Mackerel', 'Bell peppers', 'Gboma leaves']","['Gravy', 'Pepper', 'Olive oil', 'Chicken sausage', 'Smoked fish', 'Tofu', 'Whole wheat pasta', 'Eggplant']"
408,['HIGH_PROTEIN'],"['SED', 'LIG']",['LOS'],3376,28.4,"['Bananas', 'Cayenne pepper', 'Coconut milk', 'Turkey', 'Mackerel', 'Smoked fish', 'Goat meat', 'Coconut cream', 'Sauce', 'Garden eggs', 'Cod', 'Tofu']","['Bulgur', 'Red palm nut extract', 'Collard greens', 'Habanero', 'Tomatoes', 'Shrimp', 'Yams', 'Smoked mackerel']"
409,"['VER', 'LOW_CARB', 'HIGH_PROTEIN']",['MOD'],"['MUS', 'LOS']",2473,24.4,"['Clams', 'Gravy', 'Kuuka powder', 'Chicken liver', 'Gboma leaves', 'Almond yoghurt', 'Seafood', 'Ground ginger', 'Garlic', 'Collard greens', 'Shallots', 'Parsley', 'Lentils', 'Shrimp', 'Cod']","['Avocado oil', 'Bulgur', 'Tomatoes', 'Rice noodles', 'Quinoa']"
410,"['PES', 'GLU']",['MOD'],"['FIT', 'MAI']",2349,23.3,"['Bananas', 'Coconut milk', 'Olive oil', 'Chili flakes', 'Seaweed', 'Canola oil', 'Veggie sausage', 'Kpakposhito paste', 'Cucumbers', 'Chicken liver', 'Peanuts', 'Chilli powder', 'Cream', 'Kontomire Leaves', 'Red palm nut extract']","['Garlic powder', 'Peppers', 'Saffron', 'Quinoa pasta']"
411,"['VER', 'PES']",['VER'],['MUS'],2459,25.3,"['Bulgur', 'Yams', 'Tofu', 'Chili flakes', 'Kpakposhito paste', 'Periwinkle', 'Parsley', 'Peppers', 'Jalapeños', 'Mushrooms', 'Haddock', 'Green scotch bonnet', 'Whole wheat pasta', 'Cucumbers', 'Banana peppers']","['Ginger', 'Eggplant', 'Red palm nut extract', 'Lamb', 'Swiss chard', 'Okro', 'Sesame seeds', 'Bacon', 'Smoked fish']"
412,"['HIGH_PROTEIN', 'PES', 'LOW_CARB']","['LIG', 'SED']","['MUS', 'GAI']",2152,34.5,"['Jalapeños', 'Avocado oil', 'Spaghetti', 'Vegetable oil', 'Cashew milk', 'Beef', 'Okro', 'Shallots', 'Haddock', 'Spinach']","['Yams', 'Leeks', 'Bell peppers', 'Goat meat', 'Wrewre seeds', 'Coconut cream']"
413,['VEG'],"['SED', 'VER']",['MUS'],3168,23.5,"['Cream', 'Sesame seeds', 'Clams', 'Gravy', 'Pasta', 'Sausages', 'Bacon', 'Banana peppers', 'Leeks', 'Yellow squash', 'Potatoes']","['Green scotch bonnet', 'Quinoa', 'Kale', 'Coconut oil', 'Duck', 'Quinoa pasta', 'Spaghetti']"
414,['VER'],['SED'],['MUS'],3024,34.2,"['Periwinkle', 'Vegetable oil', 'Sauce', 'Canola oil', 'Banana peppers', 'Bacon', 'Sweet potatoes', 'Lentils', 'Almond yoghurt', 'Bulgur']","['Red palm oil', 'Whole wheat pasta', 'Haddock', 'Seafood', 'Avocado oil', 'Green beans', 'Mussels']"
415,['GLU'],['LIG'],"['MUS', 'MAI']",2176,20.7,"['Wrewre seeds', 'Haddock', 'Moringa powder', 'Bananas', 'Palm oil', 'Noodles', 'Garlic', 'Lobster', 'Anchovies', 'Jalapeños', 'Veggie sausage', 'Clams', 'Seaweed']","['Gboma leaves', 'Hot sauce', 'Almond milk', 'Miso paste', 'Duck']"
416,"['HIGH_PROTEIN', 'VER', 'HAL']",['MOD'],['LOS'],2110,48.1,"['Turkey', 'Chicken liver', 'Clams', 'Chicken', 'Garden eggs', 'Canola oil']","['Kpakposhito paste', 'Swiss chard', 'Seitan', 'Celery salt', 'Ground ginger', 'Smoked mackerel', 'Catfish', 'Mushroom broth', 'Bell peppers', 'Hot sauce']"
417,"['HIGH_PROTEIN', 'PES', 'LOW_CARB']",['LIG'],"['MUS', 'MAI']",2569,39.0,"['Black beans', 'Yellow squash', 'Moringa powder', 'Turmeric', 'Bulgur', 'Olive oil', 'Zucchini', 'Almond milk', 'Green beans', 'Cayenne pepper', 'Swiss chard', 'Spinach']","['Celery salt', 'Cod', 'Duck']"
418,"['PES', 'LOW_CARB']",['LIG'],['LOS'],1694,17.7,"['Catfish', 'Sausages', 'Ademe leaves', 'Anchovies', 'Cream', 'Palm oil', 'Kuuka powder', 'Almond milk', 'Olive oil', 'Tilapia', 'Chicken']","['Clams', 'Miso paste', 'Sauce', 'Kale', 'Garlic powder', 'Saltpere']"
419,"['GLU', 'PES', 'HIGH_PROTEIN']",['VER'],"['MAI', 'LOS']",2151,20.0,"['Dried cod', 'Plantains', 'dry_salted_fish', 'Almond milk', 'Chicken liver', 'Eggplant', 'Duck', 'Catfish', 'Fresh fish', 'Kpakposhito paste', 'Cucumbers', 'Lamb', 'Chili paste']","['Moringa powder', 'Mushroom broth', 'Saltpere']"
420,['LOW_CARB'],"['LIG', 'VER']","['LOS', 'MAI']",2370,38.6,"['Cream', 'Banana peppers', 'Parsley', 'Moringa leaves', 'Garlic']","['Clams', 'Chicken liver', 'Bananas', 'Almonds', 'Beef', 'Koobi', 'Cucumbers']"
